ID,PRODUCT_CODE,SKU,LENGTH,COLOR,TYPE,PRICE,STOCK,MANUFACTUREPRICE,WHOLESALEPRICE,REGULARPRICE,AGENT_PRICE
1061,DIAMOND,DIAMOND,,F1B_30,,9,176,13.53,7.5,27.06,7.5
1061,DIAMOND,DIAMOND,,F4_30,,9,176,13.53,7.5,27.06,7.5
1062,FAITH,FAITH,,1,,11.5,180,18.24,10,36.48,10
1062,FAITH,FAITH,,001B,,11.5,252,18.24,10,36.48,10
1062,FAITH,FAITH,,2,,11.5,36,18.24,10,36.48,10
1062,FAITH,FAITH,,4,,11.5,36,18.24,10,36.48,10
1062,FAITH,FAITH,,F1B_30,,11.5,36,18.24,10,36.48,10
1062,FAITH,FAITH,,F4_30,,11.5,36,18.24,10,36.48,10
1063,GRACE,GRACE,,1,,17,69,27.06,14.5,54.12,14.5
1063,GRACE,GRACE,,001B,,17,69,27.06,14.5,54.12,14.5
1063,GRACE,GRACE,,2,,17,36,27.06,14.5,54.12,14.5
1063,GRACE,GRACE,,4,,17,36,27.06,14.5,54.12,14.5
1063,GRACE,GRACE,,877H,,17,33,27.06,14.5,54.12,14.5
1063,GRACE,GRACE,,F1B_27,,17,33,27.06,14.5,54.12,14.5
1064,MEGAN,MEGAN,,1,,9.5,195,14.71,8,29.42,8
1064,MEGAN,MEGAN,,001B,,9.5,325,14.71,8,29.42,8
1064,MEGAN,MEGAN,,2,,9.5,195,14.71,8,29.42,8
1064,MEGAN,MEGAN,,4,,9.5,195,14.71,8,29.42,8
1064,MEGAN,MEGAN,,34,,9.5,65,14.71,8,29.42,8
1064,MEGAN,MEGAN,,44,,9.5,65,14.71,8,29.42,8
1064,MEGAN,MEGAN,,51,,9.5,65,14.71,8,29.42,8
1064,MEGAN,MEGAN,,280,,9.5,65,14.71,8,29.42,8
1064,MEGAN,MEGAN,,F1B_30,,9.5,130,14.71,8,29.42,8
1064,MEGAN,MEGAN,,F4_30,,9.5,130,14.71,8,29.42,8
1065,RENAE,RENAE,,1,,10,260,15.29,8.5,30.58,8.5
1065,RENAE,RENAE,,001B,,10,322,15.29,8.5,30.58,8.5
1065,RENAE,RENAE,,2,,10,130,15.29,8.5,30.58,8.5
1065,RENAE,RENAE,,4,,10,65,15.29,8.5,30.58,8.5
1065,RENAE,RENAE,,F1B_30,,10,65,15.29,8.5,30.58,8.5
1065,RENAE,RENAE,,F4_30,,10,62,15.29,8.5,30.58,8.5
1066,SAMANTHA,SAMANTHA,,1,,9,440,14.12,7.5,28.24,7.5
1066,SAMANTHA,SAMANTHA,,001B,,9,613,14.12,7.5,28.24,7.5
1066,SAMANTHA,SAMANTHA,,2,,9,173,14.12,7.5,28.24,7.5
1066,SAMANTHA,SAMANTHA,,4,,9,173,14.12,7.5,28.24,7.5
1066,SAMANTHA,SAMANTHA,,F1B_30,,9,176,14.12,7.5,28.24,7.5
1066,SAMANTHA,SAMANTHA,,F4_30,,9,176,14.12,7.5,28.24,7.5
1067,SERENITY,SERENITY,,1,,9,440,14.12,7.5,28.24,7.5
1067,SERENITY,SERENITY,,001B,,9,616,14.12,7.5,28.24,7.5
1067,SERENITY,SERENITY,,2,,9,176,14.12,7.5,28.24,7.5
1067,SERENITY,SERENITY,,4,,9,176,14.12,7.5,28.24,7.5
1067,SERENITY,SERENITY,,F1B_30,,9,176,14.12,7.5,28.24,7.5
1067,SERENITY,SERENITY,,F4_30,,9,176,14.12,7.5,28.24,7.5
1068,SOFIA,SOFIA,,1,,10.5,144,15.88,9,31.76,9
1068,SOFIA,SOFIA,,001B,,10.5,288,15.88,9,31.76,9
1068,SOFIA,SOFIA,,2,,10.5,72,15.88,9,31.76,9
1068,SOFIA,SOFIA,,4,,10.5,72,15.88,9,31.76,9
1068,SOFIA,SOFIA,,F1B_30,,10.5,72,15.88,9,31.76,9
1068,SOFIA,SOFIA,,F4_30,,10.5,72,15.88,9,31.76,9
1069,TIFFANY,TIFFANY,,1,,10.5,216,15.88,8.5,31.76,8.5
1069,TIFFANY,TIFFANY,,001B,,10.5,360,15.88,8.5,31.76,8.5
1069,TIFFANY,TIFFANY,,2,,10.5,144,15.88,8.5,31.76,8.5
1069,TIFFANY,TIFFANY,,4,,10.5,144,15.88,8.5,31.76,8.5
1069,TIFFANY,TIFFANY,,34,,10.5,72,15.88,8.5,31.76,8.5
1069,TIFFANY,TIFFANY,,44,,10.5,72,15.88,8.5,31.76,8.5
1069,TIFFANY,TIFFANY,,51,,10.5,72,15.88,8.5,31.76,8.5
1069,TIFFANY,TIFFANY,,280,,10.5,72,15.88,8.5,31.76,8.5
1069,TIFFANY,TIFFANY,,F1B_30,,10.5,144,15.88,8.5,31.76,8.5
1069,TIFFANY,TIFFANY,,F4_30,,10.5,144,15.88,8.5,31.76,8.5
1070,PACKAGE A,,,,Inch,,,,,,
1071,PACKAGE B,,,,,,,,,,
1072,PACKAGE C - N1,,,,Inch,,,,,,
1073,PACKAGE D - B1,,,,Inch,,,,,,
1074,PACKAGE E-D1,,,,Inch,,,,,,
