ID,PRODUCT_CODE,SKU,LENGTH,COLOR,TYPE,PRICE,STOCK,MANUFACTUREPRICE,WHOLESALEPRICE,REGULARPRICE,,,,
30,ISABELLA,ISABELLA,,TT_BURG,Inch,24.12,42,20.50,20.50,48.24,,,,
30,ISABELLA,ISABELLA,,TT1B_RED,Inch,24.12,43,20.50,20.50,48.24,,,,
30,ISABELLA,ISABELLA,,TT4_27,Inch,24.12,43,20.50,20.50,48.24,,,,
31,JENNIFER,JENNIFER,,1,Inch,11.76,100,10.00,10.00,23.53,,,,
31,JENNIFER,JENNIFER,,001B,Inch,11.76,128,10.00,10.00,23.53,,,,
31,JENNIFER,JENNIFER,,2,Inch,11.76,102,10.00,10.00,23.53,,,,
31,JENNIFER,JENNIFER,,4,Inch,11.76,100,10.00,10.00,23.53,,,,
31,JENNIFER,JENNIFER,,3T1B_30,Inch,15.29,50,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,3T1B_33,Inch,15.29,0,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,3T4_613,Inch,15.29,0,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,3T5004,Inch,15.29,50,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,DX2216,Inch,11.76,50,10.00,10.00,23.53,,,,
31,JENNIFER,JENNIFER,,DX3147,Inch,11.76,52,10.00,10.00,23.53,,,,
31,JENNIFER,JENNIFER,,DX4733,Inch,11.76,51,10.00,10.00,23.53,,,,
31,JENNIFER,JENNIFER,,LX3316,Inch,11.76,51,10.00,10.00,23.53,,,,
31,JENNIFER,JENNIFER,,SOM7002,Inch,15.29,50,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,SOM7003,Inch,15.29,52,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,SOM7005,Inch,15.29,50,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,SOM7008,Inch,15.29,51,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,SOM7016,Inch,15.29,52,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,TT_BURG,Inch,15.29,50,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,TT1B_RED,Inch,15.29,52,13.00,13.00,30.59,,,,
31,JENNIFER,JENNIFER,,TT4_27,Inch,15.29,51,13.00,13.00,30.59,,,,
32,JULIA,JULIA,,1,Inch,21.76,105,18.50,18.50,43.53,,,,
32,JULIA,JULIA,,001B,Inch,21.76,150,18.50,18.50,43.53,,,,
32,JULIA,JULIA,,2,Inch,21.76,108,18.50,18.50,43.53,,,,
32,JULIA,JULIA,,4,Inch,21.76,108,18.50,18.50,43.53,,,,
32,JULIA,JULIA,,3T1B_30,Inch,25.29,42,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,3T1B_33,Inch,25.29,0,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,3T4_613,Inch,25.29,44,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,3T5004,Inch,25.29,41,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,DX2216,Inch,21.76,40,18.50,18.50,43.53,,,,
32,JULIA,JULIA,,DX3147,Inch,21.76,43,18.50,18.50,43.53,,,,
32,JULIA,JULIA,,DX4733,Inch,21.76,44,18.50,18.50,43.53,,,,
32,JULIA,JULIA,,LX3316,Inch,21.76,42,18.50,18.50,43.53,,,,
32,JULIA,JULIA,,SOM7002,Inch,25.29,44,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,SOM7003,Inch,25.29,41,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,SOM7005,Inch,25.29,42,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,SOM7008,Inch,25.29,42,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,SOM7016,Inch,25.29,41,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,TT_BURG,Inch,25.29,43,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,TT1B_RED,Inch,25.29,44,21.50,21.50,50.59,,,,
32,JULIA,JULIA,,TT4_27,Inch,25.29,42,21.50,21.50,50.59,,,,
33,KAREN,KAREN,,1,Inch,20.59,105,17.50,17.50,41.18,,,,
33,KAREN,KAREN,,001B,Inch,20.59,149,17.50,17.50,41.18,,,,
33,KAREN,KAREN,,2,Inch,20.59,107,17.50,17.50,41.18,,,,
33,KAREN,KAREN,,4,Inch,20.59,107,17.50,17.50,41.18,,,,
33,KAREN,KAREN,,3T1B_30,Inch,24.12,41,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,3T1B_33,Inch,24.12,0,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,3T4_613,Inch,24.12,0,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,3T5004,Inch,24.12,37,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,DX2216,Inch,20.59,41,17.50,17.50,41.18,,,,
33,KAREN,KAREN,,DX3147,Inch,20.59,42,17.50,17.50,41.18,,,,
33,KAREN,KAREN,,DX4733,Inch,20.59,42,17.50,17.50,41.18,,,,
33,KAREN,KAREN,,LX3316,Inch,20.59,39,17.50,17.50,41.18,,,,
33,KAREN,KAREN,,SOM7002,Inch,24.12,41,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,SOM7003,Inch,24.12,42,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,SOM7005,Inch,24.12,42,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,SOM7008,Inch,24.12,42,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,SOM7016,Inch,24.12,40,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,TT_BURG,Inch,24.12,41,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,TT1B_RED,Inch,24.12,42,20.50,20.50,48.24,,,,
33,KAREN,KAREN,,TT4_27,Inch,24.12,41,20.50,20.50,48.24,,,,
1013,KK-BRD-001,KK-BRD-001,,1,Inch,1.40,,1.20,1.20,2.80,,,,
1013,KK-BRD-001,KK-BRD-001,,1B,Inch,1.40,,1.20,1.20,2.80,,,,
1013,KK-BRD-001,KK-BRD-001,,2,Inch,1.40,,1.20,1.20,2.80,,,,
1013,KK-BRD-001,KK-BRD-001,,4,Inch,1.40,,1.20,1.20,2.80,,,,
1013,KK-BRD-001,KK-BRD-001,,27,Inch,1.40,,1.20,1.20,2.80,,,,
1013,KK-BRD-001,KK-BRD-001,,30,Inch,1.40,,1.20,1.20,2.80,,,,
1013,KK-BRD-001,KK-BRD-001,,33,Inch,1.40,,1.20,1.20,2.80,,,,
1013,KK-BRD-001,KK-BRD-001,,P4_30,Inch,1.40,,1.20,1.20,2.80,,,,
1013,KK-BRD-001,KK-BRD-001,,P1B_33,Inch,1.40,,1.20,1.20,2.80,,,,
1013,KK-BRD-001,KK-BRD-001,,P1B_118,Inch,1.40,,1.20,1.20,2.80,,,,
1018,LIYAH,LIYAH,,1,Inch,21.50,20.00,18.50,18.50,43.00,,,,
1018,LIYAH,LIYAH,,1B,Inch,21.50,20.00,18.50,18.50,43.00,,,,
1018,LIYAH,LIYAH,,2,Inch,21.50,20.00,18.50,18.50,43.00,,,,
1018,LIYAH,LIYAH,,4,Inch,21.50,20.00,18.50,18.50,43.00,,,,
1018,LIYAH,LIYAH,,27,Inch,21.50,10.00,18.50,18.50,43.00,,,,
1018,LIYAH,LIYAH,,30,Inch,21.50,10.00,18.50,18.50,43.00,,,,
1018,LIYAH,LIYAH,,33,Inch,21.50,10.00,18.50,18.50,43.00,,,,
1018,LIYAH,LIYAH,,F1B_30,Inch,21.50,10.00,18.50,18.50,43.00,,,,
1018,LIYAH,LIYAH,,F4_27,Inch,21.50,10.00,18.50,18.50,43.00,,,,
1018,LIYAH,LIYAH,,F4_30,Inch,21.50,10.00,18.50,18.50,43.00,,,,
34,LUCY,LUCY,,1,Inch,78.82,38,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,1B,Inch,78.82,61,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,2,Inch,78.82,42,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,4,Inch,78.82,24,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,6,Inch,78.82,29,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,F10_16,Inch,78.82,24,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,F14_24,Inch,78.82,25,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,F1B_30,Inch,78.82,19,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,F1B_BURG,Inch,78.82,23,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,F27_613,Inch,78.82,24,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,F4_27,Inch,78.82,23,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,F4_30,Inch,78.82,19,67.00,67.00,157.65,,,,
34,LUCY,LUCY,,F6_27,Inch,78.82,24,67.00,67.00,157.65,,,,
1019,MARIE,MARIE,,1,Inch,21.00,20.00,18.00,18.00,42.00,,,,
1019,MARIE,MARIE,,1B,Inch,21.00,19.00,18.00,18.00,42.00,,,,
1019,MARIE,MARIE,,2,Inch,21.00,20.00,18.00,18.00,42.00,,,,
1019,MARIE,MARIE,,4,Inch,21.00,20.00,18.00,18.00,42.00,,,,
1019,MARIE,MARIE,,27,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1019,MARIE,MARIE,,30,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1019,MARIE,MARIE,,33,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1019,MARIE,MARIE,,F1B_30,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1019,MARIE,MARIE,,F4_27,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1019,MARIE,MARIE,,F4_30,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,1,Inch,3.50,,3.00,3.00,7.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,1B,Inch,3.50,,3.00,3.00,7.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,2,Inch,3.50,,3.00,3.00,7.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,4,Inch,3.50,,3.00,3.00,7.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,27,Inch,3.50,,3.00,3.00,7.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,30,Inch,3.50,,3.00,3.00,7.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,33,Inch,3.50,,3.00,3.00,7.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,P4_30,Inch,3.50,,3.00,3.00,7.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,P1B_33,Inch,3.50,,3.00,3.00,7.00,,,,
1012,MARLEY-BRD-001,MARLEY-BRD-001,,P1B_118,Inch,3.50,,3.00,3.00,7.00,,,,
35,MELISSA,MELISSA,,1,Inch,21.18,107,18.00,18.00,42.35,,,,
35,MELISSA,MELISSA,,001B,Inch,21.18,152,18.00,18.00,42.35,,,,
35,MELISSA,MELISSA,,2,Inch,21.18,109,18.00,18.00,42.35,,,,
35,MELISSA,MELISSA,,4,Inch,21.18,109,18.00,18.00,42.35,,,,
35,MELISSA,MELISSA,,3T1B_30,Inch,24.71,41,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,3T1B_33,Inch,24.71,0,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,3T4_613,Inch,24.71,0,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,3T5004,Inch,24.71,43,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,DX2216,Inch,21.18,43,18.00,18.00,42.35,,,,
35,MELISSA,MELISSA,,DX3147,Inch,21.18,44,18.00,18.00,42.35,,,,
35,MELISSA,MELISSA,,DX4733,Inch,21.18,44,18.00,18.00,42.35,,,,
35,MELISSA,MELISSA,,LX3316,Inch,21.18,42,18.00,18.00,42.35,,,,
35,MELISSA,MELISSA,,SOM7002,Inch,24.71,43,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,SOM7003,Inch,24.71,44,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,SOM7005,Inch,24.71,44,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,SOM7008,Inch,24.71,42,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,SOM7016,Inch,24.71,44,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,TT_BURG,Inch,24.71,43,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,TT1B_RED,Inch,24.71,44,21.00,21.00,49.41,,,,
35,MELISSA,MELISSA,,TT4_27,Inch,24.71,41,21.00,21.00,49.41,,,,
1020,MIYA,MIYA,,1,Inch,82.00,19.00,69.50,69.50,164.00,,,,
1020,MIYA,MIYA,,1B,Inch,82.00,19.00,69.50,69.50,164.00,,,,
1020,MIYA,MIYA,,2,Inch,82.00,20.00,69.50,69.50,164.00,,,,
1020,MIYA,MIYA,,4,Inch,82.00,20.00,69.50,69.50,164.00,,,,
1020,MIYA,MIYA,,27,Inch,82.00,10.00,69.50,69.50,164.00,,,,
1020,MIYA,MIYA,,30,Inch,82.00,10.00,69.50,69.50,164.00,,,,
1020,MIYA,MIYA,,33,Inch,82.00,10.00,69.50,69.50,164.00,,,,
1020,MIYA,MIYA,,F1B_30,Inch,82.00,10.00,69.50,69.50,164.00,,,,
1020,MIYA,MIYA,,F4_27,Inch,82.00,10.00,69.50,69.50,164.00,,,,
1020,MIYA,MIYA,,F4_30,Inch,82.00,10.00,69.50,69.50,164.00,,,,
36,MONICA,MONICA,,1,Inch,78.82,45,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,1B,Inch,78.82,70,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,2,Inch,78.82,45,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,4,Inch,78.82,27,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,6,Inch,78.82,28,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,F10_16,Inch,78.82,21,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,F14_24,Inch,78.82,23,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,F1B_30,Inch,78.82,24,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,F1B_BURG,Inch,78.82,24,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,F27_613,Inch,78.82,23,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,F4_27,Inch,78.82,23,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,F4_30,Inch,78.82,23,67.00,67.00,157.65,,,,
36,MONICA,MONICA,,F6_27,Inch,78.82,22,67.00,67.00,157.65,,,,
1001,MYANMAR-BD,MYANMAR-BD,10,Natural,Inch,26.50,22.50,22.50,22.50,53.00,,,,
1001,MYANMAR-BD,MYANMAR-BD,12,Natural,Inch,32.00,27.00,27.00,27.00,64.00,,,,
1001,MYANMAR-BD,MYANMAR-BD,14,Natural,Inch,37.50,31.50,31.50,31.50,75.00,,,,
1001,MYANMAR-BD,MYANMAR-BD,16,Natural,Inch,43.00,36.50,36.50,36.50,86.00,,,,
1001,MYANMAR-BD,MYANMAR-BD,18,Natural,Inch,48.00,41.00,41.00,41.00,96.00,,,,
1001,MYANMAR-BD,MYANMAR-BD,20,Natural,Inch,53.50,45.50,45.50,45.50,107.00,,,,
1001,MYANMAR-BD,MYANMAR-BD,22,Natural,Inch,59.00,50.00,50.00,50.00,118.00,,,,
1001,MYANMAR-BD,MYANMAR-BD,24,Natural,Inch,64.00,54.50,54.50,54.50,128.00,,,,
1001,MYANMAR-BD,MYANMAR-BD,26,Natural,Inch,69.50,59.00,59.00,59.00,139.00,,,,
1000,MYANMAR-NW,MYANMAR-NW,10,Natural,Inch,26.00,22.00,22.00,22.00,52.00,,,,
1000,MYANMAR-NW,MYANMAR-NW,12,Natural,Inch,31.50,26.50,26.50,26.50,63.00,,,,
1000,MYANMAR-NW,MYANMAR-NW,14,Natural,Inch,37.00,31.50,31.50,31.50,74.00,,,,
1000,MYANMAR-NW,MYANMAR-NW,16,Natural,Inch,42.50,36.00,36.00,36.00,85.00,,,,
1000,MYANMAR-NW,MYANMAR-NW,18,Natural,Inch,47.50,40.50,40.50,40.50,95.00,,,,
1000,MYANMAR-NW,MYANMAR-NW,20,Natural,Inch,53.00,45.00,45.00,45.00,106.00,,,,
1000,MYANMAR-NW,MYANMAR-NW,22,Natural,Inch,58.50,50.00,50.00,50.00,117.00,,,,
1000,MYANMAR-NW,MYANMAR-NW,24,Natural,Inch,63.50,54.00,54.00,54.00,127.00,,,,
1000,MYANMAR-NW,MYANMAR-NW,26,Natural,Inch,69.00,58.50,58.50,58.50,138.00,,,,
1002,MYANMAR-SC,MYANMAR-SC,14,Natural,Inch,39.50,49.00,33.50,33.50,79.00,,,,
1002,MYANMAR-SC,MYANMAR-SC,16,Natural,Inch,45.00,49.00,38.50,38.50,90.00,,,,
1002,MYANMAR-SC,MYANMAR-SC,18,Natural,Inch,50.50,49.00,43.00,43.00,101.00,,,,
1002,MYANMAR-SC,MYANMAR-SC,20,Natural,Inch,55.50,49.00,47.50,47.50,111.00,,,,
1003,MYANMAR-ST,MYANMAR-ST,10,Natural,Inch,26.00,99.00,22.00,22.00,52.00,,,,
1003,MYANMAR-ST,MYANMAR-ST,12,Natural,Inch,31.50,99.00,26.50,26.50,63.00,,,,
1003,MYANMAR-ST,MYANMAR-ST,14,Natural,Inch,37.00,148.00,31.50,31.50,74.00,,,,
1003,MYANMAR-ST,MYANMAR-ST,16,Natural,Inch,42.50,197.00,36.00,36.00,85.00,,,,
1003,MYANMAR-ST,MYANMAR-ST,18,Natural,Inch,47.50,199.00,40.50,40.50,95.00,,,,
1003,MYANMAR-ST,MYANMAR-ST,20,Natural,Inch,53.00,99.00,45.00,45.00,106.00,,,,
1003,MYANMAR-ST,MYANMAR-ST,22,Natural,Inch,58.50,99.00,50.00,50.00,117.00,,,,
1003,MYANMAR-ST,MYANMAR-ST,24,Natural,Inch,63.50,99.00,54.00,54.00,127.00,,,,
1003,MYANMAR-ST,MYANMAR-ST,26,Natural,Inch,69.00,99.00,58.50,58.50,138.00,,,,
1021,ONNA,ONNA,,1,Inch,21.00,20.00,18.00,18.00,42.00,,,,
1021,ONNA,ONNA,,1B,Inch,21.00,20.00,18.00,18.00,42.00,,,,
1021,ONNA,ONNA,,2,Inch,21.00,20.00,18.00,18.00,42.00,,,,
1021,ONNA,ONNA,,4,Inch,21.00,20.00,18.00,18.00,42.00,,,,
1021,ONNA,ONNA,,27,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1021,ONNA,ONNA,,30,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1021,ONNA,ONNA,,33,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1021,ONNA,ONNA,,F1B_30,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1021,ONNA,ONNA,,F4_27,Inch,21.00,10.00,18.00,18.00,42.00,,,,
1021,ONNA,ONNA,,F4_30,Inch,21.00,10.00,18.00,18.00,42.00,,,,
4,PAIGE,PAIGE,,1,Inch,11.76,95,10.00,10.00,23.53,,,,
4,PAIGE,PAIGE,,1B,Inch,11.76,148,10.00,10.00,23.53,,,,
4,PAIGE,PAIGE,,2,Inch,11.76,98,10.00,10.00,23.53,,,,
4,PAIGE,PAIGE,,4,Inch,11.76,74,10.00,10.00,23.53,,,,
4,PAIGE,PAIGE,,F1B_30,Inch,11.76,50,10.00,10.00,23.53,,,,
4,PAIGE,PAIGE,,F1B_BURG,Inch,11.76,48,10.00,10.00,23.53,,,,
4,PAIGE,PAIGE,,F4_30,Inch,11.76,49,10.00,10.00,23.53,,,,
4,PAIGE,PAIGE,,T4_30_27,Inch,11.76,50,10.00,10.00,23.53,,,,
5,SB001,SB001,,1,Inch,8.82,394,7.50,7.50,17.65,,,,
5,SB001,SB001,,1B,Inch,8.82,499,7.50,7.50,17.65,,,,
5,SB001,SB001,,2,Inch,8.82,299,7.50,7.50,17.65,,,,
5,SB001,SB001,,27,Inch,8.82,199,7.50,7.50,17.65,,,,
5,SB001,SB001,,30,Inch,8.82,196,7.50,7.50,17.65,,,,
5,SB001,SB001,,4,Inch,8.82,199,7.50,7.50,17.65,,,,
5,SB001,SB001,,F1B_30,Inch,8.82,199,7.50,7.50,17.65,,,,
5,SB001,SB001,,F4_30,Inch,8.82,198,7.50,7.50,17.65,,,,
6,SB002,SB002,,1,Inch,11.76,397,10.00,10.00,23.53,,,,
6,SB002,SB002,,1B,Inch,11.76,498,10.00,10.00,23.53,,,,
6,SB002,SB002,,2,Inch,11.76,300,10.00,10.00,23.53,,,,
6,SB002,SB002,,27,Inch,11.76,199,10.00,10.00,23.53,,,,
6,SB002,SB002,,30,Inch,11.76,200,10.00,10.00,23.53,,,,
6,SB002,SB002,,4,Inch,11.76,200,10.00,10.00,23.53,,,,
6,SB002,SB002,,F1B_30,Inch,11.76,199,10.00,10.00,23.53,,,,
6,SB002,SB002,,F4_30,Inch,11.76,198,10.00,10.00,23.53,,,,
7,SC001,SC001,,1,Inch,11.18,396,9.50,9.50,22.35,,,,
7,SC001,SC001,,1B,Inch,11.18,499,9.50,9.50,22.35,,,,
7,SC001,SC001,,2,Inch,11.18,300,9.50,9.50,22.35,,,,
7,SC001,SC001,,27,Inch,11.18,200,9.50,9.50,22.35,,,,
7,SC001,SC001,,30,Inch,11.18,200,9.50,9.50,22.35,,,,
7,SC001,SC001,,4,Inch,11.18,199,9.50,9.50,22.35,,,,
7,SC001,SC001,,F1B_30,Inch,11.18,199,9.50,9.50,22.35,,,,
7,SC001,SC001,,F4_30,Inch,11.18,198,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,8,1,Inch,8.82,372,7.50,7.50,17.65,,,,
21,SHE_SY,SILKY YAKY,8,1B,Inch,8.82,467,7.50,7.50,17.65,,,,
21,SHE_SY,SILKY YAKY,8,2,Inch,8.82,384,7.50,7.50,17.65,,,,
21,SHE_SY,SILKY YAKY,8,4,Inch,8.82,388,7.50,7.50,17.65,,,,
21,SHE_SY,SILKY YAKY,8,27,Inch,10.00,200,8.50,8.50,20.00,,,,
21,SHE_SY,SILKY YAKY,8,30,Inch,8.82,200,7.50,7.50,17.65,,,,
21,SHE_SY,SILKY YAKY,8,33,Inch,8.82,200,7.50,7.50,17.65,,,,
21,SHE_SY,SILKY YAKY,8,P1B_27,Inch,11.18,150,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,8,P1B_30,Inch,11.18,150,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,8,P4_30,Inch,11.18,150,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,10,1,Inch,11.18,550,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,10,1B,Inch,11.18,702,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,10,2,Inch,11.18,478,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,10,4,Inch,11.18,378,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,10,27,Inch,12.35,194,10.50,10.50,24.71,,,,
21,SHE_SY,SILKY YAKY,10,30,Inch,11.18,199,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,10,33,Inch,11.18,200,9.50,9.50,22.35,,,,
21,SHE_SY,SILKY YAKY,10,P1B_27,Inch,13.53,200,11.50,11.50,27.06,,,,
21,SHE_SY,SILKY YAKY,10,P1B_30,Inch,13.53,194,11.50,11.50,27.06,,,,
21,SHE_SY,SILKY YAKY,10,P4_30,Inch,13.53,194,11.50,11.50,27.06,,,,
21,SHE_SY,SILKY YAKY,12,1,Inch,16.47,552,14.00,14.00,32.94,,,,
21,SHE_SY,SILKY YAKY,12,1B,Inch,16.47,699,14.00,14.00,32.94,,,,
21,SHE_SY,SILKY YAKY,12,2,Inch,16.47,478,14.00,14.00,32.94,,,,
21,SHE_SY,SILKY YAKY,12,4,Inch,16.47,377,14.00,14.00,32.94,,,,
21,SHE_SY,SILKY YAKY,12,27,Inch,17.65,193,15.00,15.00,35.29,,,,
21,SHE_SY,SILKY YAKY,12,30,Inch,16.47,200,14.00,14.00,32.94,,,,
21,SHE_SY,SILKY YAKY,12,33,Inch,16.47,200,14.00,14.00,32.94,,,,
21,SHE_SY,SILKY YAKY,12,P1B_27,Inch,18.82,200,16.00,16.00,37.65,,,,
21,SHE_SY,SILKY YAKY,12,P1B_30,Inch,18.82,192,16.00,16.00,37.65,,,,
21,SHE_SY,SILKY YAKY,12,P4_30,Inch,18.82,194,16.00,16.00,37.65,,,,
21,SHE_SY,SILKY YAKY,14,1,Inch,22.94,465,19.50,19.50,45.88,,,,
21,SHE_SY,SILKY YAKY,14,1B,Inch,22.94,566,19.50,19.50,45.88,,,,
21,SHE_SY,SILKY YAKY,14,2,Inch,22.94,482,19.50,19.50,45.88,,,,
21,SHE_SY,SILKY YAKY,14,4,Inch,22.94,382,19.50,19.50,45.88,,,,
21,SHE_SY,SILKY YAKY,14,27,Inch,24.12,194,20.50,20.50,48.24,,,,
21,SHE_SY,SILKY YAKY,14,30,Inch,22.94,200,19.50,19.50,45.88,,,,
21,SHE_SY,SILKY YAKY,14,33,Inch,22.94,199,19.50,19.50,45.88,,,,
21,SHE_SY,SILKY YAKY,14,P1B_27,Inch,25.29,149,21.50,21.50,50.59,,,,
21,SHE_SY,SILKY YAKY,14,P1B_30,Inch,25.29,143,21.50,21.50,50.59,,,,
21,SHE_SY,SILKY YAKY,14,P4_30,Inch,25.29,141,21.50,21.50,50.59,,,,
21,SHE_SY,SILKY YAKY,16,1,Inch,28.82,377,24.50,24.50,57.65,,,,
21,SHE_SY,SILKY YAKY,16,1B,Inch,28.82,478,24.50,24.50,57.65,,,,
21,SHE_SY,SILKY YAKY,16,2,Inch,28.82,388,24.50,24.50,57.65,,,,
21,SHE_SY,SILKY YAKY,16,4,Inch,28.82,388,24.50,24.50,57.65,,,,
21,SHE_SY,SILKY YAKY,16,27,Inch,30.00,200,25.50,25.50,60.00,,,,
21,SHE_SY,SILKY YAKY,16,30,Inch,28.82,200,24.50,24.50,57.65,,,,
21,SHE_SY,SILKY YAKY,16,33,Inch,28.82,200,24.50,24.50,57.65,,,,
21,SHE_SY,SILKY YAKY,16,P1B_27,Inch,31.18,150,26.50,26.50,62.35,,,,
21,SHE_SY,SILKY YAKY,16,P1B_30,Inch,31.18,150,26.50,26.50,62.35,,,,
21,SHE_SY,SILKY YAKY,16,P4_30,Inch,31.18,148,26.50,26.50,62.35,,,,
1005,SHUNFA-BW ,SHUNFA-BW ,10,Natural,Inch,45.50,49.00,38.50,38.50,91.00,,,,
1005,SHUNFA-BW ,SHUNFA-BW ,12,Natural,Inch,52.50,49.00,45.00,45.00,105.00,,,,
1005,SHUNFA-BW ,SHUNFA-BW ,14,Natural,Inch,58.00,49.00,49.50,49.50,116.00,,,,
1005,SHUNFA-BW ,SHUNFA-BW ,16,Natural,Inch,65.50,49.00,55.50,55.50,131.00,,,,
1005,SHUNFA-BW ,SHUNFA-BW ,18,Natural,Inch,85.50,49.00,73.00,73.00,171.00,,,,
1005,SHUNFA-BW ,SHUNFA-BW ,20,Natural,Inch,89.50,49.00,76.00,76.00,179.00,,,,
1005,SHUNFA-BW ,SHUNFA-BW ,22,Natural,Inch,97.50,49.00,83.00,83.00,195.00,,,,
1005,SHUNFA-BW ,SHUNFA-BW ,24,Natural,Inch,111.50,49.00,94.50,94.50,223.00,,,,
1005,SHUNFA-BW ,SHUNFA-BW ,26,Natural,Inch,120.00,49.00,102.00,102.00,240.00,,,,
