ID,PRODUCT_CODE,SKU,LENGTH,COLOR,TYPE,PRICE,STOCK,MANUFACTUREPRICE,WHOLESALEPRICE,REGULARPRICE,,,,,,,,
571,ESTHER,ESTHER,,PT4_30_33,,92.8,31,46.4,46.4,174,,,,,,,,
571,ESTHER,ESTHER,,TT1B_27,,92.8,47,46.4,46.4,174,,,,,,,,
571,ESTHER,ESTHER,,TT1B_30,,92.8,32,46.4,46.4,174,,,,,,,,
571,ESTHER,ESTHER,,TT1B_33,,92.8,46,46.4,46.4,174,,,,,,,,
571,ESTHER,ESTHER,,TT1B_BG,,92.8,54,46.4,46.4,174,,,,,,,,
715,EVE,EVE,,4,,22.4,53,11.2,11.2,42,,,,,,,,
715,EVE,EVE,,001B,,22.4,89,11.2,11.2,42,,,,,,,,
715,EVE,EVE,,F1B_30,,22.4,84,11.2,11.2,42,,,,,,,,
715,EVE,EVE,,F1B_33,,22.4,87,11.2,11.2,42,,,,,,,,
715,EVE,EVE,,F1B_350,,22.4,4,11.2,11.2,42,,,,,,,,
715,EVE,EVE,,F237,,22.4,70,11.2,11.2,42,,,,,,,,
715,EVE,EVE,,F4_30,,22.4,78,11.2,11.2,42,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
689,FOX,FOX,,1,,,3,11.2,11.2,42,,,,,,,,
689,FOX,FOX,,2,,,22,11.2,11.2,42,,,,,,,,
689,FOX,FOX,,4,,,42,11.2,11.2,42,,,,,,,,
689,FOX,FOX,,DYL530A_1120,,,13,11.2,11.2,42,,,,,,,,
689,FOX,FOX,,F4_30,,,11,11.2,11.2,42,,,,,,,,
689,FOX,FOX,,PI30D_26B,,,21,11.2,11.2,42,,,,,,,,
725,GINA,GINA,,2,,,3,9.2,9.2,34.5,,,,,,,,
725,GINA,GINA,,4,,,35,9.2,9.2,34.5,,,,,,,,
725,GINA,GINA,,001B,,,5,9.2,9.2,34.5,,,,,,,,
725,GINA,GINA,,DYS27_30_33,,,33,9.2,9.2,34.5,,,,,,,,
725,GINA,GINA,,F1010,,,32,9.2,9.2,34.5,,,,,,,,
725,GINA,GINA,,F1B_33,,,14,9.2,9.2,34.5,,,,,,,,
725,GINA,GINA,,F4_30,,,15,9.2,9.2,34.5,,,,,,,,
725,GINA,GINA,,L209H_216H,,,38,9.2,9.2,34.5,,,,,,,,
725,GINA,GINA,,P2_145B,,,31,9.2,9.2,34.5,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,1,,,44,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,2,,,22,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,4,,,67,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,27,,,11,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,30,,,15,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,33,,,31,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,P1B_27,,,24,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,P1B_30,,,51,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,P1B_33,,,21,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,P1B_350,,,46,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,P27_30_33,,,19,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,P27_613,,,53,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,P4_27_30,,,54,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,P4_27_30_33,,,42,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,P4_30,,,107,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,TT1B_30,,,8,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,TT1B_33,,,10,5,5,15,,,,,,,,
600,GRACEFUL LADY,GRACEFUL LADY,,TT1B_350,,,14,5,5,15,,,,,,,,
724,HANNAH,HANNAH,,1,,,14,7.2,7.2,27,,,,,,,,
724,HANNAH,HANNAH,,4,,,34,7.2,7.2,27,,,,,,,,
724,HANNAH,HANNAH,,001B,,,3,7.2,7.2,27,,,,,,,,
724,HANNAH,HANNAH,,DYS27_30_33,,,42,7.2,7.2,27,,,,,,,,
724,HANNAH,HANNAH,,L1010,,,52,7.2,7.2,27,,,,,,,,
724,HANNAH,HANNAH,,L1B_30,,,2,7.2,7.2,27,,,,,,,,
724,HANNAH,HANNAH,,L1B_33,,,38,7.2,7.2,27,,,,,,,,
724,HANNAH,HANNAH,,L209H_216H,,,46,7.2,7.2,27,,,,,,,,
724,HANNAH,HANNAH,,L4_30,,,17,7.2,7.2,27,,,,,,,,
724,HANNAH,HANNAH,,P2_145B,,,54,7.2,7.2,27,,,,,,,,
242,HARU,HARU,,1,,,20,16,16,60,,,,,,,,
242,HARU,HARU,,2,,,35,16,16,60,,,,,,,,
242,HARU,HARU,,4,,,10,16,16,60,,,,,,,,
242,HARU,HARU,,001B,,,4,16,16,60,,,,,,,,
242,HARU,HARU,,DX2216,,,36,16,16,60,,,,,,,,
242,HARU,HARU,,DX3147,,,32,16,16,60,,,,,,,,
242,HARU,HARU,,DX4130,,,50,16,16,60,,,,,,,,
242,HARU,HARU,,DX4145,,,46,16,16,60,,,,,,,,
242,HARU,HARU,,F1B_30,,,28,16,16,60,,,,,,,,
242,HARU,HARU,,F1B_33,,,91,16,16,60,,,,,,,,
242,HARU,HARU,,F4_30,,,41,16,16,60,,,,,,,,
242,HARU,HARU,,TTOL1B_BLUE,,,31,16,16,60,,,,,,,,
242,HARU,HARU,,TTOL1B_PINK,,,21,16,16,60,,,,,,,,
704,"HEAD (L) 18""-2","HEAD (L) 18""-2",,LIGHT BROWN,,,910,15,15,45,,,,,,,,
243,HELEN,HELEN,,34,,,5,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,44,,,5,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,51,,,5,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,280,,,2,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,F1B_27S,,,13,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,F1B_30,,,8,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,F1B_33,,,9,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,F237,,,3,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,F4_30,,,6,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,P1B_BG,,,84,10.5,10.5,63,,,,,,,,
243,HELEN,HELEN,,T1B_30,,,10,10.5,10.5,63,,,,,,,,
593,hh,,,,Inch,,,0.00,0.00,0.00,,,,,,,,
793,HOLLY,HOLLY,,1,,,26,13,13,39,,,,,,,,
793,HOLLY,HOLLY,,2,,,28,13,13,39,,,,,,,,
793,HOLLY,HOLLY,,33,,,5,13,13,39,,,,,,,,
793,HOLLY,HOLLY,,001B,,,18,13,13,39,,,,,,,,
793,HOLLY,HOLLY,,P1B_30,,,19,15,15,45,,,,,,,,
793,HOLLY,HOLLY,,P1B_33,,,11,15,15,45,,,,,,,,
793,HOLLY,HOLLY,,P1B_350,,,9,18,18,54,,,,,,,,
793,HOLLY,HOLLY,,P1B_99J,,,8,18,18,54,,,,,,,,
793,HOLLY,HOLLY,,P1B_BG,,,10,18,18,54,,,,,,,,
793,HOLLY,HOLLY,,P27_613,,,6,28,28,84,,,,,,,,
793,HOLLY,HOLLY,,P4_27,,,9,18,18,54,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,1,,,49,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,2,,,27,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,4,,,50,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,27,,,33,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,30,,,13,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,33,,,15,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,613,,,25,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,001B,,,40,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,F1B_27,,,13,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,F1B_30,,,105,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,F1B_33,,,50,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,F1B_350,,,70,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,F27_613,,,31,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,F30_33,,,14,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,F4_27,,,91,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,F4_30,,,71,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,TT1B_30,,,15,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,TT1B_33,,,7,5,5,15,,,,,,,,
601,INTELLI LADY,INTELLI LADY,,TT1B_350,,,13,5,5,15,,,,,,,,
792,IRIS,IRIS,,2,,,10,13,13,39,,,,,,,,
792,IRIS,IRIS,,4,,,8,13,13,39,,,,,,,,
792,IRIS,IRIS,,27,,,18,18,18,54,,,,,,,,
792,IRIS,IRIS,,30,,,22,13,13,39,,,,,,,,
792,IRIS,IRIS,,33,,,16,13,13,39,,,,,,,,
792,IRIS,IRIS,,P1B_30,,,11,15,15,45,,,,,,,,
792,IRIS,IRIS,,P1B_33,,,26,15,15,45,,,,,,,,
792,IRIS,IRIS,,P1B_350,,,11,18,18,54,,,,,,,,
792,IRIS,IRIS,,P1B_99J,,,10,18,18,54,,,,,,,,
792,IRIS,IRIS,,P1B_BG,,,27,18,18,54,,,,,,,,
792,IRIS,IRIS,,P27_613,,,3,28,28,84,,,,,,,,
792,IRIS,IRIS,,P4_27,,,18,18,18,54,,,,,,,,
650,ISABELLA,ISABELLA,,1,,,80,10,10,37.5,,,,,,,,
650,ISABELLA,ISABELLA,,2,,,65,10,10,37.5,,,,,,,,
650,ISABELLA,ISABELLA,,001B,,,58,10,10,37.5,,,,,,,,
650,ISABELLA,ISABELLA,,F1B_30,,,49,10,10,37.5,,,,,,,,
650,ISABELLA,ISABELLA,,F4_30,,,65,10,10,37.5,,,,,,,,
650,ISABELLA,ISABELLA,,ZYF8_27_24D,,,54,10,10,37.5,,,,,,,,
650,ISABELLA,ISABELLA,,ZYF8A_30_27,,,71,10,10,37.5,,,,,,,,
650,ISABELLA,ISABELLA,,ZYF8A_35B_130E,,,71,10,10,37.5,,,,,,,,
739,JADA,JADA,,1,,,9,35.2,35.2,132,,,,,,,,
739,JADA,JADA,,2,,,9,35.2,35.2,132,,,,,,,,
739,JADA,JADA,,4,,,7,35.2,35.2,132,,,,,,,,
739,JADA,JADA,,001B,,,11,35.2,35.2,132,,,,,,,,
739,JADA,JADA,,F1B_27S,,,9,35.2,35.2,132,,,,,,,,
739,JADA,JADA,,F1B_33,,,10,35.2,35.2,132,,,,,,,,
739,JADA,JADA,,P27_613,,,3,35.2,35.2,132,,,,,,,,
739,JADA,JADA,,TT1B_33,,,12,35.2,35.2,132,,,,,,,,
739,JADA,JADA,,TT1B_350,,,25,35.2,35.2,132,,,,,,,,
245,JANE H,JANE H,,6,,,37,17,17,102,,,,,,,,
245,JANE H,JANE H,,001B,,,2,17,17,102,,,,,,,,
245,JANE H,JANE H,,F237,,,6,17,17,102,,,,,,,,
245,JANE H,JANE H,,P1B_144,,,72,17,17,102,,,,,,,,
245,JANE H,JANE H,,P1B_27,,,57,17,17,102,,,,,,,,
245,JANE H,JANE H,,P1B_350,,,11,17,17,102,,,,,,,,
245,JANE H,JANE H,,P1B_BG,,,53,17,17,102,,,,,,,,
245,JANE H,JANE H,,T1B_27,,,72,17,17,102,,,,,,,,
245,JANE H,JANE H,,T1B_BG,,,33,17,17,102,,,,,,,,
245,JANE H,JANE H,,T4_118_144,,,65,17,17,102,,,,,,,,
245,JANE H,JANE H,,TT1B_33,,,5,17,17,102,,,,,,,,
791,JASMENIA,JASMENIA,,1,,,44,13,13,39,,,,,,,,
791,JASMENIA,JASMENIA,,2,,,14,13,13,39,,,,,,,,
791,JASMENIA,JASMENIA,,4,,,36,13,13,39,,,,,,,,
791,JASMENIA,JASMENIA,,27,,,2,18,18,54,,,,,,,,
791,JASMENIA,JASMENIA,,30,,,3,13,13,39,,,,,,,,
791,JASMENIA,JASMENIA,,33,,,12,13,13,39,,,,,,,,
791,JASMENIA,JASMENIA,,001B,,,3,13,13,39,,,,,,,,
791,JASMENIA,JASMENIA,,P1B_350,,,10,18,18,54,,,,,,,,
246,JENIF H,JENIF H,,34,,,16,20.5,20.5,123,,,,,,,,
246,JENIF H,JENIF H,,44,,,12,20.5,20.5,123,,,,,,,,
246,JENIF H,JENIF H,,51,,,15,20.5,20.5,123,,,,,,,,
246,JENIF H,JENIF H,,280,,,15,20.5,20.5,123,,,,,,,,
750,JOHNSON,JOHNSON,,F1B_27,,,15,6,6,18,,,,,,,,
750,JOHNSON,JOHNSON,,F1B_30,,,3,6,6,18,,,,,,,,
750,JOHNSON,JOHNSON,,F1B_350,,,31,6,6,18,,,,,,,,
750,JOHNSON,JOHNSON,,P27_613,,,35,6,6,18,,,,,,,,
750,JOHNSON,JOHNSON,,TT1B_30,,,9,6,6,18,,,,,,,,
750,JOHNSON,JOHNSON,,TT1B_33,,,97,6,6,18,,,,,,,,
750,JOHNSON,JOHNSON,,TT1B_350,,,67,6,6,18,,,,,,,,
681,JOLLY,JOLLY,,2,,,7,7,7,42,,,,,,,,
681,JOLLY,JOLLY,,4,,,14,7,7,42,,,,,,,,
681,JOLLY,JOLLY,,613,,,9,7,7,42,,,,,,,,
681,JOLLY,JOLLY,,99C,,,11,7,7,42,,,,,,,,
681,JOLLY,JOLLY,,DFHT26C_86A,,,6,7,7,42,,,,,,,,
681,JOLLY,JOLLY,,DFHT33_26B,,,5,7,7,42,,,,,,,,
681,JOLLY,JOLLY,,F1B_30,,,22,7,7,42,,,,,,,,
248,JULIE H,JULIE H,,1,,,3,78.4,78.4,294,,,,,,,,
248,JULIE H,JULIE H,,2,,,3,78.4,78.4,294,,,,,,,,
248,JULIE H,JULIE H,,4,,,5,78.4,78.4,294,,,,,,,,
248,JULIE H,JULIE H,,001B,,,3,78.4,78.4,294,,,,,,,,
